"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"11727","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2017","2018","1409690","1439914","-314266.37","Billed Revenue"
"11728","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2018","2018","17879758","17243760","-321714.94","Billed Revenue"
"11729","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2017","2018","2869472","2843652","-324129.62","Billed Revenue"
"11730","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-331427.78","Collected Unearned Revenue Roll"
"11731","Department of Small Business Services","State Grants and Contracts-Categorical","N Y S LOCAL WATERFRONT REVITAL","General Fund","STATE","ENVIRONMENTAL CONSERVATION","2012","2018","1050000","1050000","-335621.5","Unbilled Revenue"
"11732","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-360320.51","Collected Unearned Revenue Roll"
"11733","Department of Small Business Services","Federal Grants and Contracts-Categorical","W.I.A.  DISLOCATED WORKERS","General Fund","FEDERAL - OTHER","LABOR","2017","2018","9728517","13488578","-378545.49","Billed Revenue"
"11734","Department of Small Business Services","Federal Grants and Contracts-Categorical","W.I.A.  DISLOCATED WORKERS","General Fund","FEDERAL - OTHER","LABOR","2017","2018","9728517","13488578","-399916.56","Unbilled Revenue"
"11735","Department of Small Business Services","State Grants and Contracts-Categorical","NYS Broadband Program","General Fund","STATE","STATE","2016","2018","0","1636346","-430746","Unbilled Revenue"
"11736","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2016","2018","17644432","23149156","-476669.1","Unbilled Revenue"
"11737","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2018","2018","17879758","25046777","-528163.98","Billed Revenue"
"11738","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2018","2018","17879758","25204540","-528163.98","Collected Revenue"
"11739","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2016","2018","0","0","-551128.33","Collected Unearned Revenue Roll"
"11740","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2016","2018","0","0","-559572.43","Collected Unearned Revenue Roll"
"11741","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-598731.84","Collected Unearned Revenue Roll"
"11742","Department of Small Business Services","Federal Grants and Contracts-Categorical","HIGHWAY PLANNING AND CONSTRUCTION","General Fund","FEDERAL - OTHER","TRANSPORTATION","2007","2018","","","-603968.65","Unbilled Revenue"
"11743","Department of Small Business Services","Federal Grants and Contracts-Categorical","HIGHWAY PLANNING AND CONSTRUCTION","General Fund","FEDERAL - OTHER","TRANSPORTATION","2007","2018","","","-603968.65","Billed Revenue"
"11744","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2016","2018","0","0","-686952.83","Collected Unearned Revenue Roll"
"11745","Department of Small Business Services","Non-Governmental Grants","HUDSON YARDS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2018","0","62137","-686952.83","Billed Revenue"
"11746","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2015","2018","0","0","-734510.7","Collected Unearned Revenue Roll"
"11747","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2015","2018","0","0","-749364.38","Collected Unearned Revenue Roll"
"11748","Department of Small Business Services","Non-Governmental Grants","HUDSON YARDS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2018","0","62137","-761283.27","Accounts Left In Old Year"
"11749","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2018","2018","17879758","25204540","-769258.03","Billed Revenue"
"11750","Department of Small Business Services","Federal Grants and Contracts-Categorical","W.I.A.  DISLOCATED WORKERS","General Fund","FEDERAL - OTHER","LABOR","2017","2018","9728517","13488578","-788174.54","Unbilled Revenue"
"11751","Department of Small Business Services","Federal Grants and Contracts-Categorical","W.I.A.  DISLOCATED WORKERS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","9728517","10701381","-818813.85","Billed Revenue"
"11752","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2018","2018","17879758","25204540","-835583.59","Billed Revenue"
"11753","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2015","2018","0","0","-847878","Collected Unearned Revenue Roll"
"11754","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2014","2018","0","0","-893982.55","Collected Unearned Revenue Roll"
"11755","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2016","2018","0","0","-894847.32","Collected Unearned Revenue Roll"
"11756","Department of Small Business Services","Federal Grants and Contracts-Categorical","National Clean Diesel Emission Reduction","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2017","2018","0","1000000","-899910.17","Billed Revenue"
"11757","Department of Small Business Services","Federal Grants and Contracts-Categorical","National Clean Diesel Emission Reduction","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2018","2018","0","1000000","-899910.17","Collected Unearned Revenue Roll"
"11758","Department of Small Business Services","Federal Grants and Contracts-Categorical","National Clean Diesel Emission Reduction","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2016","2018","0","1000000","-899910.17","Billed Revenue"
"11759","Department of Small Business Services","Federal Grants and Contracts-Categorical","National Clean Diesel Emission Reduction","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2017","2018","0","1000000","-899910.17","Unbilled Revenue"
"11760","Department of Small Business Services","Federal Grants and Contracts-Categorical","National Clean Diesel Emission Reduction","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2016","2018","0","1000000","-899910.17","Collected Revenue"
"11761","Department of Small Business Services","Federal Grants and Contracts-Categorical","National Clean Diesel Emission Reduction","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2016","2018","0","1000000","-899910.17","Billed Revenue"
"11762","Department of Small Business Services","Federal Grants and Contracts-Categorical","National Clean Diesel Emission Reduction","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2016","2018","0","1000000","-899910.17","Unbilled Revenue"
"11763","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-900936.44","Collected Unearned Revenue Roll"
"11764","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-908477.78","Collected Unearned Revenue Roll"
"11765","Department of Small Business Services","Federal Grants and Contracts-Categorical","National Clean Diesel Emission Reduction","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2016","2018","0","1000000","-1000000","Unbilled Revenue"
"11766","Department of Small Business Services","Federal Grants and Contracts-Categorical","COMMUNITY DEVELOPMENT BLOCK GRANT","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2018","2018","0","6476490","-1026076.82","Billed Revenue"
"11767","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2017","2018","17879758","23394684","-1040676.65","Billed Revenue"
"11768","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2017","2018","17879758","23394684","-1047726.76","Unbilled Revenue"
"11769","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2016","2018","0","0","-1061800.74","Collected Unearned Revenue Roll"
"11770","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1094415.17","Collected Unearned Revenue Roll"
"11771","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1142660.43","Collected Unearned Revenue Roll"
"11772","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1144278.27","Collected Unearned Revenue Roll"
"11773","Department of Small Business Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2018","0","1202141","-1202141","Billed Revenue"
"11774","Department of Small Business Services","State Grants and Contracts-Categorical","NYS Broadband Program","General Fund","STATE","STATE","2016","2018","0","1636346","-1205600","Unbilled Revenue"
"11775","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1218956.27","Collected Unearned Revenue Roll"
"11776","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1229084.58","Collected Unearned Revenue Roll"
"11777","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2015","2018","0","0","-1258331.74","Collected Unearned Revenue Roll"
"11778","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2015","2018","0","0","-1331369.6","Collected Unearned Revenue Roll"
"11779","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1374369.73","Collected Unearned Revenue Roll"
"11780","Department of Small Business Services","Federal Grants and Contracts-Categorical","W.I.A.  DISLOCATED WORKERS","General Fund","FEDERAL - OTHER","LABOR","2017","2018","9728517","13488578","-1404207.52","Unbilled Revenue"
"11781","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1447102.45","Collected Unearned Revenue Roll"
"11782","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2015","2018","0","0","-1452024","Collected Unearned Revenue Roll"
"11783","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1728846.17","Collected Unearned Revenue Roll"
"11784","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT - ADULT","General Fund","FEDERAL - OTHER","LABOR","2017","2018","17879758","23394684","-1806541.14","Unbilled Revenue"
"11785","Department of Small Business Services","Federal Grants and Contracts-Categorical","W.I.A.  DISLOCATED WORKERS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","9728517","10701381","-1819101.4","Billed Revenue"
"11786","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1856173.15","Collected Unearned Revenue Roll"
"11787","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2014","2018","0","0","-1926875","Collected Unearned Revenue Roll"
"11788","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2018","2018","0","0","-1932293.77","Collected Unearned Revenue Roll"
