"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"5355","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","8414440","10326078","-136324.4","Billed Revenue"
"5356","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","8414440","10326078","-136324.4","Unbilled Revenue"
"5357","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","8414440","10326078","-151571.6","Billed Revenue"
"5358","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","8414440","10326078","-151571.6","Unbilled Revenue"
"5359","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2016","2016","18546806","18546806","-158425.48","Collected Unearned Revenue Roll"
"5360","Department for the Aging","Federal Grants-Categorical","MEDICARE ENROLLMENT","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2016","0","169368","-169368","Billed Revenue"
"5361","Department for the Aging","Federal Grants-Categorical","HEALTH INSURANCE ASSISTANCE PM","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","583746","560891","-170601.62","Billed Revenue"
"5362","Department for the Aging","Federal Grants-Categorical","TITLE VII ELDER ABUSE PRVNTION","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","222872","321342","-177924","Billed Revenue"
"5363","Department for the Aging","Federal Grants-Categorical","TITLE VII ELDER ABUSE PRVNTION","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","222872","321342","-177924","Unbilled Revenue"
"5364","Department for the Aging","Federal Grants-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","4122160","3636157","-197760.56","Billed Revenue"
"5365","Department for the Aging","Federal Grants-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","4122160","3636157","-197760.56","Unbilled Revenue"
"5366","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2015","2016","6919608","9125260","-200522.79","Billed Revenue"
"5367","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","8414440","10326078","-239424.86","Unbilled Revenue"
"5368","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","18849277","19971484","-252335.15","Billed Revenue"
"5369","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","18849277","19971484","-252335.15","Unbilled Revenue"
"5370","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2016","2016","10509762","10509762","-253859.48","Billed Revenue"
"5371","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-258173.74","Collected Unearned Revenue Roll"
"5372","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-274010.07","Collected Unearned Revenue Roll"
"5373","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-274010.07","Billed Revenue"
"5374","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2015","2016","18546806","18211518","-276207.23","Billed Revenue"
"5375","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2016","667026","667026","-277001.78","Billed Revenue"
"5376","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-277521.42","Collected Unearned Revenue Roll"
"5377","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-292743.26","Collected Unearned Revenue Roll"
"5378","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-292743.26","Billed Revenue"
"5379","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-296254.61","Billed Revenue"
"5380","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-296254.61","Collected Unearned Revenue Roll"
"5381","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-299514.91","Collected Unearned Revenue Roll"
"5382","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","667026","667026","-308662.92","Billed Revenue"
"5383","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-315769.32","Collected Unearned Revenue Roll"
"5384","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2016","2016","1631643","1617485","-318222","Collected Unearned Revenue Roll"
"5385","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2016","2016","1631643","1617485","-318222","Billed Revenue"
"5386","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-328345.35","Collected Unearned Revenue Roll"
"5387","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-330271.66","Collected Unearned Revenue Roll"
"5388","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-335117","Collected Unearned Revenue Roll"
"5389","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-335117","Billed Revenue"
"5390","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-337405.94","Billed Revenue"
"5391","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2015","2016","18546806","18211518","-387342.91","Billed Revenue"
"5392","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","18849277","19971484","-400817.22","Billed Revenue"
"5393","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","18849277","19971484","-400817.22","Unbilled Revenue"
"5394","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2016","2016","1631643","1617485","-419020","Billed Revenue"
"5395","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2016","2016","1631643","1617485","-419020","Collected Unearned Revenue Roll"
"5396","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2016","2016","1631643","1617485","-421157","Billed Revenue"
"5397","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2016","2016","1631643","1617485","-421157","Collected Unearned Revenue Roll"
"5398","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2015","2016","1631643","1617485","-428499","Billed Revenue"
"5399","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2016","2016","1631643","1617485","-428499","Collected Unearned Revenue Roll"
"5400","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-431889.3","Collected Unearned Revenue Roll"
"5401","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-431889.3","Billed Revenue"
"5402","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2016","2016","10509762","10509762","-433960.26","Billed Revenue"
"5403","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2016","2016","10509762","10509762","-433960.26","Collected Unearned Revenue Roll"
"5404","Department for the Aging","Federal Grants-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","10270814","10949757","-487575.52","Billed Revenue"
"5405","Department for the Aging","Federal Grants-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","10270814","10949757","-487575.52","Unbilled Revenue"
"5406","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2016","20551332","25551332","-501949","Billed Revenue"
"5407","Department for the Aging","Federal Grants-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2016","4122160","4122160","-502208.13","Billed Revenue"
"5408","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-537928.73","Billed Revenue"
"5409","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-537928.73","Collected Unearned Revenue Roll"
"5410","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-537928.73","Collected Unearned Revenue Roll"
"5411","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","4002601","3544139","-557688.65","Collected Unearned Revenue Roll"
"5412","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2015","2016","4002601","3544136","-584680.17","Billed Revenue"
"5413","Department for the Aging","Federal Grants-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","4122160","3636157","-589673.46","Billed Revenue"
"5414","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","20551332","18632772","-661357.71","Accounts Left In Old Year"
"5415","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","20551332","18632772","-661357.71","Billed Revenue"
"5416","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2016","2016","10509762","10509762","-674375.75","Billed Revenue"
"5417","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2016","2016","18546806","18546806","-760347.52","Billed Revenue"
"5418","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2016","2016","18546806","18546806","-760347.52","Collected Unearned Revenue Roll"
"5419","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2016","2016","10509762","10509762","-775552.92","Billed Revenue"
"5420","Department for the Aging","State Grants-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2016","2016","10509762","10509762","-775552.92","Collected Unearned Revenue Roll"
"5421","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-775552.92","Collected Unearned Revenue Roll"
"5422","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2015","2016","18849277","19971484","-862433.29","Billed Revenue"
"5423","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2016","2016","275000","275000","-862433.29","Collected Unearned Revenue Roll"
"5424","Department for the Aging","Federal Grants-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2016","4122160","4122160","-921532.26","Billed Revenue"
"5425","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2016","2016","6919608","6919608","-921532.26","Collected Unearned Revenue Roll"
"5426","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2016","8414440","8414440","-933487.39","Billed Revenue"
"5427","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2016","667026","667026","-941318.99","Collected Unearned Revenue Roll"
