"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"4674","Department of Youth and Community Development","State Grants-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2012","2012","","","448737.83","Collected Revenue"
"4675","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","445879.1","Collected Revenue"
"4676","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","445879.1","Billed Revenue"
"4677","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","437795.57","Collected Revenue"
"4678","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","437795.57","Billed Revenue"
"4679","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2013","","","418058","Collected Revenue"
"4680","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2013","","","418058","Billed Revenue"
"4681","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","414726.81","Billed Revenue"
"4682","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2013","","","414726.81","Collected Revenue"
"4683","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2013","","","410974.9","Collected Revenue"
"4684","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","410974.9","Billed Revenue"
"4685","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2013","","","408799","Collected Revenue"
"4686","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2013","","","408799","Billed Revenue"
"4687","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","386497.22","Collected Revenue"
"4688","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","386497.22","Billed Revenue"
"4689","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","352849.76","Collected Unearned Revenue Roll"
"4690","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2014","10669854","10930471","343166","Accounts Left In Old Year"
"4691","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2013","","","312623.41","Collected Revenue"
"4692","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2013","","","312623.41","Unbilled Revenue"
"4693","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2013","","","312623.41","Billed Revenue"
"4694","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2013","","","312623.41","Billed Revenue"
"4695","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","310257","Unbilled Revenue"
"4696","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","309251.53","Billed Revenue"
"4697","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","309251.53","Collected Revenue"
"4698","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","305375.52","Billed Revenue"
"4699","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","305375.52","Collected Revenue"
"4700","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2014","15313575","15052958","295294","Accounts Left In Old Year"
"4701","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","295294","Unbilled Revenue"
"4702","Department of Youth and Community Development","State Grants-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2012","2013","","","259147","Collected Revenue"
"4703","Department of Youth and Community Development","State Grants-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2012","2012","","","259147","Billed Revenue"
"4704","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2012","","","257363.39","Collected Revenue"
"4705","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2012","","","257363.39","Billed Revenue"
"4706","Department of Youth and Community Development","State Grants-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2012","2012","","","251474","Unbilled Revenue"
"4707","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","247043.76","Collected Revenue"
"4708","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","247043.76","Billed Revenue"
"4709","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","243218.48","Billed Revenue"
"4710","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","243218.48","Collected Revenue"
"4711","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","239941.73","Billed Revenue"
"4712","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","239941.73","Collected Revenue"
"4713","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2013","","","235031.01","Collected Revenue"
"4714","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","235031.01","Billed Revenue"
"4715","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","218773.06","Billed Revenue"
"4716","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","217860.3","Billed Revenue"
"4717","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","217860.3","Collected Revenue"
"4718","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2013","","","210394.06","Collected Revenue"
"4719","Department of Youth and Community Development","State Grants-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2012","2013","","","208283","Collected Revenue"
"4720","Department of Youth and Community Development","State Grants-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2012","2013","","","208283","Billed Revenue"
"4721","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","207093.46","Collected Revenue"
"4722","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","207093.46","Billed Revenue"
"4723","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","205790.53","Collected Revenue"
"4724","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","205790.53","Billed Revenue"
"4725","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","198658.39","Collected Revenue"
"4726","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","198658.39","Billed Revenue"
"4727","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","191295.53","Billed Revenue"
"4728","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","191295.53","Collected Revenue"
"4729","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","185668.11","Billed Revenue"
"4730","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","185668.11","Collected Revenue"
"4731","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2013","","","175967.18","Collected Revenue"
"4732","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2013","","","175967.18","Billed Revenue"
"4733","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2013","","","170844.73","Collected Revenue"
"4734","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2012","","","170844.73","Billed Revenue"
"4735","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2013","","","169065.73","Collected Revenue"
"4736","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","169065.73","Billed Revenue"
"4737","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","168854","Collected Revenue"
"4738","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","168854","Billed Revenue"
"4739","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","168350.62","Billed Revenue"
"4740","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","168350.62","Collected Revenue"
"4741","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2013","","","165655.89","Collected Revenue"
"4742","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2012","2012","","","165655.89","Billed Revenue"
"4743","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2012","","","160130.69","Billed Revenue"
"4744","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2012","2012","","","160130.69","Collected Revenue"
