"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"6026","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","1739.37","Collected Revenue"
"6027","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","336744","1650","Collected Revenue"
"6028","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636993","1633.5","Collected Revenue"
"6029","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636993","1619.5","Collected Revenue"
"6030","Department for the Aging","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2018","0","552053","1600","Collected Revenue"
"6031","Department for the Aging","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2017","0","552053","1600","Collected Unearned Revenue Roll"
"6032","Department for the Aging","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2017","0","552053","1600","Billed Revenue"
"6033","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1238619","1590","Collected Revenue"
"6034","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1070915","1575","Collected Revenue"
"6035","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","473679","1575","Collected Revenue"
"6036","Department for the Aging","State Grants and Contracts-Categorical","FOSTER GRANDPARENTS PGM STATE","General Fund","STATE","AGING","2017","2017","18443","18443","1567.31","Unbilled Revenue"
"6037","Department for the Aging","State Grants and Contracts-Categorical","FOSTER GRANDPARENTS PGM STATE","General Fund","STATE","AGING","2017","2018","18443","18443","1541","Collected Revenue"
"6038","Department for the Aging","State Grants and Contracts-Categorical","FOSTER GRANDPARENTS PGM STATE","General Fund","STATE","AGING","2017","2018","18443","18443","1541","Billed Revenue"
"6039","Department for the Aging","State Grants and Contracts-Categorical","FOSTER GRANDPARENTS PGM STATE","General Fund","STATE","AGING","2017","2018","18443","18443","1541","Accounts Left In Old Year"
"6040","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","344169","1493","Collected Revenue"
"6041","Department for the Aging","Federal Grants and Contracts-Categorical","HEALTH INSURANCE ASSISTANCE PM","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","583746","610410","1490.94","Accounts Left In Old Year"
"6042","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","983379","1462.5","Collected Revenue"
"6043","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1070915","1421.25","Collected Revenue"
"6044","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","1402","Collected Revenue"
"6045","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1368786","1320","Collected Revenue"
"6046","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","0","80000","1250","Collected Revenue"
"6047","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","1243.75","Collected Revenue"
"6048","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","1205","Collected Revenue"
"6049","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636993","1200","Collected Revenue"
"6050","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1606638","1200","Collected Revenue"
"6051","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1368786","1185","Collected Revenue"
"6052","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","983379","1125","Collected Revenue"
"6053","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1606638","1120","Collected Revenue"
"6054","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1070915","1050","Collected Revenue"
"6055","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1606638","999.5","Collected Revenue"
"6056","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1596468","971","Collected Revenue"
"6057","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636993","960","Collected Revenue"
"6058","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1606638","960","Collected Revenue"
"6059","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1606638","960","Collected Revenue"
"6060","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1596468","960","Collected Revenue"
"6061","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1368786","960","Collected Revenue"
"6062","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","956.22","Collected Revenue"
"6063","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1238619","917","Collected Revenue"
"6064","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","904","Collected Revenue"
"6065","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1070915","900","Collected Revenue"
"6066","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1070915","900","Collected Revenue"
"6067","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","983379","900","Collected Revenue"
"6068","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","473679","900","Collected Revenue"
"6069","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","473679","900","Collected Revenue"
"6070","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","425829","900","Collected Revenue"
"6071","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1596468","832","Collected Revenue"
"6072","Department for the Aging","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2017","0","552053","755","Collected Unearned Revenue Roll"
"6073","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","344169","705","Collected Revenue"
"6074","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1596468","672","Collected Revenue"
"6075","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1606638","648.5","Collected Revenue"
"6076","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1368786","640","Collected Revenue"
"6077","Department for the Aging","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2017","0","552053","604","Collected Unearned Revenue Roll"
"6078","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","983379","510","Collected Revenue"
"6079","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1109657","506.25","Collected Revenue"
"6080","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1606638","471.5","Collected Revenue"
"6081","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","457.03","Collected Revenue"
"6082","Department for the Aging","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2017","0","552053","453","Collected Unearned Revenue Roll"
"6083","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","422.78","Collected Revenue"
"6084","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636187","416","Collected Revenue"
"6085","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","364.52","Collected Revenue"
"6086","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","329.46","Collected Revenue"
"6087","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636993","240","Collected Revenue"
"6088","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636993","197","Collected Revenue"
"6089","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","188.62","Collected Revenue"
"6090","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2017","2019","347208","295990","184.48","Accounts Left In Old Year"
"6091","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2017","2019","347208","295990","184.48","Billed Revenue"
"6092","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","0","80000","181.5","Collected Revenue"
"6093","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636187","176","Collected Revenue"
"6094","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636993","160","Collected Revenue"
"6095","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","159.77","Collected Revenue"
"6096","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","983379","120","Collected Revenue"
"6097","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1606638","71.5","Collected Revenue"
"6098","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","43.53","Collected Revenue"
"6099","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","42.93","Collected Revenue"
"6100","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","42.92","Collected Revenue"
"6101","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","42","Collected Revenue"
"6102","Department for the Aging","State Grants and Contracts-Categorical","FOSTER GRANDPARENTS PGM STATE","General Fund","STATE","AGING","2017","2018","18443","18443","26.31","Accounts Left In Old Year"
"6103","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","20.73","Collected Revenue"
"6104","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","15","Collected Revenue"
"6105","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2017","2017","1000000","1000000","3.96","Collected Revenue"
"6106","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2017","2018","347208","295990","1","Accounts Left In Old Year"
"6107","Department for the Aging","State Grants and Contracts-Categorical","Fully-Integrated Dual Advantage Program (FIDA)","General Fund","STATE","AGING","2017","2018","161750","166958","1","Accounts Left In Old Year"
"6108","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2017","2017","347208","295990","1","Unbilled Revenue"
"6109","Department for the Aging","State Grants and Contracts-Categorical","Fully-Integrated Dual Advantage Program (FIDA)","General Fund","STATE","AGING","2017","2017","161750","166958","1","Unbilled Revenue"
"6110","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2017","2017","19656","1636993","1","Collected Revenue"
"6111","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2017","2018","347208","295990","-1","Unbilled Revenue"
"6112","Department for the Aging","State Grants and Contracts-Categorical","Fully-Integrated Dual Advantage Program (FIDA)","General Fund","STATE","AGING","2017","2018","161750","166958","-1","Unbilled Revenue"
"6113","Department for the Aging","State Grants and Contracts-Categorical","FOSTER GRANDPARENTS PGM STATE","General Fund","STATE","AGING","2017","2018","18443","18443","-26.31","Unbilled Revenue"
"6114","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2017","2019","347208","295990","-184.48","Billed Revenue"
