"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"8438","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2017","287941079","400340647","-119519","Billed Revenue"
"8439","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","334343516","391409224","-119519","Billed Revenue"
"8440","Department of Homeless Services","State Grants-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2017","2017","0","0","-121625","Collected Unearned Revenue Roll"
"8441","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2017","46948648","39008571","-139738","Billed Revenue"
"8442","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2016","2017","3447000","3447000","-152659.68","Billed Revenue"
"8443","Department of Homeless Services","State Grants-Categorical","STATE DOSS FRINGE BENEFITS","General Fund","STATE","SOCIAL SERVICES","2016","2017","826671","826671","-157708.69","Billed Revenue"
"8444","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-161237.04","Billed Revenue"
"8445","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2017","2017","0","0","-161237.04","Collected Unearned Revenue Roll"
"8446","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2016","2017","3447000","3447000","-165872.28","Billed Revenue"
"8447","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2017","2017","0","0","-166201.21","Collected Unearned Revenue Roll"
"8448","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-166201.21","Billed Revenue"
"8449","Department of Homeless Services","State Grants-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2017","2017","48173796","77887333","-166971.16","Billed Revenue"
"8450","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2015","2017","0","3000000","-167530.53","Billed Revenue"
"8451","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2017","3000000","3000000","-168153.59","Billed Revenue"
"8452","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","6978483","6978483","-169182","Billed Revenue"
"8453","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-169725.21","Billed Revenue"
"8454","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2017","2017","0","0","-169725.21","Collected Unearned Revenue Roll"
"8455","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2017","2017","0","0","-170550.84","Collected Unearned Revenue Roll"
"8456","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-170550.84","Billed Revenue"
"8457","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2017","2017","0","0","-170658.95","Collected Unearned Revenue Roll"
"8458","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-170658.95","Billed Revenue"
"8459","Department of Homeless Services","State Grants-Categorical","Eviction Prevention","General Fund","STATE","HEALTH","2016","2017","0","2308050","-170974","Billed Revenue"
"8460","Department of Homeless Services","State Grants-Categorical","Eviction Prevention","General Fund","STATE","HEALTH","2016","2017","0","2308050","-170974","Accounts Left In Old Year"
"8461","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-174579.6","Billed Revenue"
"8462","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2015","2017","0","3000000","-174998.76","Billed Revenue"
"8463","Department of Homeless Services","State Grants-Categorical","SOCIAL INTEGRATION SERVICES","General Fund","STATE","SOCIAL SERVICES","2016","2017","1292280","4988907","-176021","Billed Revenue"
"8464","Department of Homeless Services","State Grants-Categorical","SOCIAL INTEGRATION SERVICES","General Fund","STATE","SOCIAL SERVICES","2016","2017","1292280","4988907","-176021","Unbilled Revenue"
"8465","Department of Homeless Services","State Grants-Categorical","SOCIAL INTEGRATION SERVICES","General Fund","STATE","SOCIAL SERVICES","2016","2017","1292280","4988907","-176628","Billed Revenue"
"8466","Department of Homeless Services","State Grants-Categorical","SOCIAL INTEGRATION SERVICES","General Fund","STATE","SOCIAL SERVICES","2016","2017","1292280","4988907","-176628","Unbilled Revenue"
"8467","Department of Homeless Services","State Grants-Categorical","STATE DOSS FRINGE BENEFITS","General Fund","STATE","SOCIAL SERVICES","2017","2017","826671","826671","-177142.05","Billed Revenue"
"8468","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","46948648","52419961","-181626","Billed Revenue"
"8469","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2017","2017","0","0","-181770.72","Collected Unearned Revenue Roll"
"8470","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-181770.72","Billed Revenue"
"8471","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2017","3000000","3000000","-181788.17","Billed Revenue"
"8472","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","46948648","46730600","-181842","Billed Revenue"
"8473","Department of Homeless Services","State Grants-Categorical","ADULT SHELTER CAP","General Fund","STATE","SOCIAL SERVICES","2017","2017","68992099","68992099","-182656","Billed Revenue"
"8474","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-183286.92","Billed Revenue"
"8475","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2017","2017","0","0","-183286.92","Collected Unearned Revenue Roll"
"8476","Department of Homeless Services","State Grants-Categorical","Eviction Prevention","General Fund","STATE","HEALTH","2016","2017","0","2308050","-184128","Billed Revenue"
"8477","Department of Homeless Services","State Grants-Categorical","Eviction Prevention","General Fund","STATE","HEALTH","2016","2017","0","2308050","-184128","Accounts Left In Old Year"
"8478","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-184413.24","Billed Revenue"
"8479","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","46948648","46730600","-185753","Billed Revenue"
"8480","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","0","0","-185753","Billed Revenue"
"8481","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","2209500","2209500","-185753","Billed Revenue"
"8482","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","46948648","46730600","-186331","Billed Revenue"
"8483","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","46948648","46730600","-187434","Billed Revenue"
"8484","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","2209500","2209500","-187434","Billed Revenue"
"8485","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2015","2017","0","3000000","-188351.7","Billed Revenue"
"8486","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2017","2017","3447000","3447000","-190218.12","Billed Revenue"
"8487","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2017","3000000","3000000","-190549.65","Billed Revenue"
"8488","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2017","3000000","3000000","-191139.8","Billed Revenue"
"8489","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2017","12434431","20374508","-191491","Billed Revenue"
"8490","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","46948648","52419961","-195686","Billed Revenue"
"8491","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","2209500","2209500","-195686","Billed Revenue"
"8492","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","12434431","18123792","-195970","Billed Revenue"
"8493","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2015","2017","0","3000000","-197588.2","Billed Revenue"
"8494","Department of Homeless Services","State Grants-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2016","2017","38090168","52604931","-197896.84","Billed Revenue"
"8495","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2017","3000000","3000000","-198567.52","Billed Revenue"
"8496","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2015","2017","0","3000000","-198613","Collected Revenue"
"8497","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2015","2017","0","3000000","-198613","Billed Revenue"
"8498","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","46948648","46730600","-198638","Billed Revenue"
"8499","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2017","3000000","3000000","-198720.28","Billed Revenue"
"8500","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2016","2017","46948648","39008571","-200393","Billed Revenue"
"8501","Department of Homeless Services","State Grants-Categorical","ADULT SHELTER CAP","General Fund","STATE","SOCIAL SERVICES","2017","2017","68992099","68992099","-200842","Billed Revenue"
"8502","Department of Homeless Services","State Grants-Categorical","ADULT SHELTER CAP","General Fund","STATE","SOCIAL SERVICES","2017","2017","68992099","68992099","-200842","Billed Revenue"
"8503","Department of Homeless Services","State Grants-Categorical","ADULT SHELTER CAP","General Fund","STATE","SOCIAL SERVICES","2017","2017","68992099","68992099","-200842","Billed Revenue"
"8504","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","46948648","52419961","-201194","Billed Revenue"
"8505","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","2209500","2209500","-201194","Billed Revenue"
"8506","Department of Homeless Services","Non-Governmental Grants","NON-GOVERNMENTAL GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2016","2017","3000000","3000000","-201759.45","Billed Revenue"
